game,achievement,description,achieved,unlocktime
Monster Hunter: World,Miniature Crown,Record your first miniature crown for monsters that appear from low or high rank.,False,null
Monster Hunter: World,Miniature Crown Collector,Obtain a miniature crown for 10 or more monsters that appear from low or high rank.,False,null
Monster Hunter: World,Miniature Crown Master,Obtain a miniature crown for many monsters in your hunting log.,False,null
Monster Hunter: World,Giant Crown,Record your first silver crown or higher for monsters that appear from low or high rank.,False,null
Monster Hunter: World,Giant Crown Collector,Obtain a gold crown for 10 or more monsters that appear from low or high rank.,False,null
Monster Hunter: World,Giant Crown Master,Obtain a gold crown for many monsters in your hunting log.,False,null
Monster Hunter: World,Capture Novice,Capture your first monster.,False,null
Monster Hunter: World,Capture Pro,Capture 50 monsters.,False,null
Monster Hunter: World,Elderslayer,Slay 50 elder dragons.,False,null
Monster Hunter: World,Monster Slayer,Hunt 100 large monsters.,False,null
Monster Hunter: World,Monster Hunter,Hunt 500 large monsters.,False,null
Monster Hunter: World,HELP!,Fire an SOS flare for the first time.,False,null
Monster Hunter: World,I Am the Reinforcements,"Respond to an SOS flare, and help complete 10 quests.",False,null
Monster Hunter: World,Hunters United,Complete a quest via multiplayer.,False,null
Monster Hunter: World,Hunters United Forever,Complete 100 quests via multiplayer.,False,null
Monster Hunter: World,Spreading the Word,Collect over 50 Guild Cards.,False,null
Monster Hunter: World,Established Hunter,Reach hunter rank 100.,False,null
Monster Hunter: World,Conqueror of the Hinterlands,Unlock all achievements for Monster Hunter World: Iceborne.,False,null
Monster Hunter: World,The Beginning of a New Expedition,no description available,False,null
Monster Hunter: World,Time to Get Serious,no description available,False,null
Monster Hunter: World,The Elusive Elder Dragon,no description available,False,null
Monster Hunter: World,Indomitable Spirit,no description available,False,null
Monster Hunter: World,The Old Everwyrm,no description available,False,null
Monster Hunter: World,An End and a Beginning,no description available,False,null
Monster Hunter: World,To the Land of Discoveries,no description available,False,null
Monster Hunter: World,Evolving Ecology,no description available,False,null
Monster Hunter: World,In Search of Rare Materials,no description available,False,null
Monster Hunter: World,Insatiable Investigator,no description available,False,null
Monster Hunter: World,Fate's Conclusion,no description available,False,null
Monster Hunter: World,Master Explorer,Establish all camps in the Hoarfrost Reach.,False,null
Monster Hunter: World,Source of Relaxation,Spend some time in a natural hot spring.,False,null
Monster Hunter: World,Clutch Claw Neophyte,Study the ways of the clutch claw.,False,null
Monster Hunter: World,Golden Gleam,no description available,False,null
Monster Hunter: World,Friendly Pointer,no description available,False,null
Monster Hunter: World,Sweet Melody,no description available,False,null
Monster Hunter: World,Submerged Mystery,no description available,False,null
Monster Hunter: World,Celestial Illusion,no description available,False,null
Monster Hunter: World,Deft Digger,no description available,False,null
Monster Hunter: World,Creatures of the Earth,no description available,False,null
Monster Hunter: World,Unwavering Defense,Obtain five extremely rare pieces of armor.,False,null
Monster Hunter: World,Devastating Offense,Obtain five extremely rare weapons.,False,null
Monster Hunter: World,Personal Treasure,no description available,False,null
Monster Hunter: World,First Ride,Use your first Raider Ride.,False,null
Monster Hunter: World,Experienced Rider,Use Raider Ride many times.,False,null
Monster Hunter: World,Fledgling Collector,Find your first treasure.,False,null
Monster Hunter: World,Veteran Collector,Find all treasure within a single locale.,False,null
Monster Hunter: World,Ultimate Collector,Find all treasure.,False,null
Monster Hunter: World,Remodeler,Change your room's interior for the first time.,False,null
Monster Hunter: World,Interior Decorator,Have 50 different types of room decor to choose from.,False,null
Monster Hunter: World,Architectural Artist,Have 120 different types of room decor to choose from.,False,null
Monster Hunter: World,Eager Engineer,Help the Steamworks 20 times.,False,null
Monster Hunter: World,Skilled Steamworker,Send the Steamworks into overdrive.,False,null
Monster Hunter: World,Another Miniature Crown,Obtain your first miniature crown for capturing endemic life in master rank.,False,null
Monster Hunter: World,Another Giant Crown,Obtain your first gold crown for capturing endemic life in master rank.,False,null
Monster Hunter: World,Fledgling Observer,Complete your first request for the Lynian Researcher.,False,null
Monster Hunter: World,Outstanding Observer,Complete many requests for the Lynian Researcher.,False,null
Monster Hunter: World,Helpful Hunter,Aid a low rank or high rank hunter on 10 quests as a master rank hunter.,False,null
Monster Hunter: World,Master of Masters,Reach master rank 200.,False,null
Monster Hunter: World,Monster Master,Maximize the research level for almost all large monsters.,False,null
Monster Hunter: World,True Miniature Crown Collector,Obtain a miniature crown for almost every monster in your hunting log.,False,null
Monster Hunter: World,True Large Crown Collector,Obtain a gold crown for almost every monster in your hunting log.,False,null
Monster Hunter: World,The True Hunt Begins,Hunt your first large monster in a master rank quest.,False,null
Monster Hunter: World,Hunter Prodigy,Hunt 100 large monsters in master rank quests.,False,null
Monster Hunter: World,Master Capturer,Capture 50 large monsters in master rank quests.,False,null
Monster Hunter: World,Master Slayer,Slay 50 elder dragons in master rank quests.,False,null
Monster Hunter: World,Confronting the Unknown,no description available,False,null
Monster Hunter: World,Seen It All,no description available,False,null
Aimlabs,Founder,Aim Lab Founder,True,2020-08-06 14:29:06
Aimlabs,Early Access User,Aim Lab Early Access User,True,2020-08-06 14:29:06
Aimlabs,Spidershot Noob,Played Spidershot 1 Time,True,2020-08-06 16:34:31
Aimlabs,Spidershot Rookie,Played Spidershot 5 Times,True,2020-08-06 16:34:32
Aimlabs,Spidershot Competent,Played Spidershot 15 Times,False,null
Aimlabs,Spidershot Pro,Played Spidershot 30 Times,False,null
Aimlabs,Spidershot Expert,Played Spidershot 50 Times,False,null
Aimlabs,Spidershot Master,Played Spidershot 75 Times,False,null
Aimlabs,Spidershot Legend,Played Spidershot 100 Times,False,null
Aimlabs,Reflexshot Noob,Played Reflexshot 1 Time,True,2020-08-06 16:34:32
Aimlabs,Reflexshot Rookie,Played Reflexshot 5 Times,True,2020-08-07 18:59:28
Aimlabs,Reflexshot Competent,Played Reflexshot 15 Times,False,null
Aimlabs,Reflexshot Pro,Played Reflexshot 30 Times,False,null
Aimlabs,Reflexshot Expert,Played Reflexshot 50 Times,False,null
Aimlabs,Reflexshot Master,Played Reflexshot 75 Times,False,null
Aimlabs,Reflexshot Legend,Played Reflexshot 100 Times,False,null
Aimlabs,Strafeshot Noob,Played Strafeshot 1 Time,True,2020-08-06 17:17:47
Aimlabs,Strafeshot Rookie,Played Strafeshot 5 Times,True,2021-06-07 18:44:03
Aimlabs,Strafeshot Competent,Played Strafeshot 15 Times,False,null
Aimlabs,Strafeshot Pro,Played Strafeshot 30 Times,False,null
Aimlabs,Strafeshot Expert,Played Strafeshot 50 Times,False,null
Aimlabs,Strafeshot Master,Played Strafeshot 75 Times,False,null
Aimlabs,Strafeshot Legend,Played Strafeshot 100 Times,False,null
Aimlabs,Pentakill Noob,Played Pentakill 1 Time,False,null
Aimlabs,Pentakill Rookie,Played Pentakill 5 Times,False,null
Aimlabs,Pentakill Competent,Played Pentakill 15 TImes,False,null
Aimlabs,Pentakill Pro,Played Pentakill 30 Times,False,null
Aimlabs,Pentakill Expert,Played Pentakill 50 Times,False,null
Aimlabs,Pentakill Master,Played Pentakill 75 Times,False,null
Aimlabs,Pentakill Legend,Played Pentakill 100 Times,False,null
Aimlabs,Strafetrack Noob,Played Strafetrack 1 Time,True,2020-08-06 16:34:32
Aimlabs,Strafetrack Rookie,Played Strafetrack 5 Times,True,2020-08-06 17:17:47
Aimlabs,Strafetrack Competent,Played Strafetrack 15 Times,False,null
Aimlabs,Strafetrack Pro,Played Strafetrack 30 Times,False,null
Aimlabs,Strafetrack Expert,Played Strafetrack 50 Times,False,null
Aimlabs,Strafetrack Master,Played Strafetrack 75 Times,False,null
Aimlabs,Strafetrack Legend,Played Strafetrack 100 Times,False,null
Aimlabs,Circletrack Noob,Played Circletrack 1 Time,True,2021-06-07 15:09:13
Aimlabs,Circletrack Rookie,Played Circletrack 5 Times,False,null
Aimlabs,Circletrack Competent,Played Circletrack 15 Times,False,null
Aimlabs,Circletrack Pro,Played Circletrack 30 Times,False,null
Aimlabs,Circletrack Expert,Played Circletrack 50 Times,False,null
Aimlabs,Circletrack Master,Played Circletrack 75 Times,False,null
Aimlabs,Circletrack Legend,Played Circletrack 100 Times,False,null
Aimlabs,Blinkshot Noob,Played Blinkshot 1 Time,False,null
Aimlabs,Blinkshot Rookie,Played Blinkshot 5 Times,False,null
Aimlabs,Blinkshot Competent,Played Blinkshot 15 Times,False,null
Aimlabs,Blinkshot Pro,Played Blinkshot 30 TImes,False,null
Aimlabs,Blinkshot Expert,Played Blinkshot 50 Times,False,null
Aimlabs,Blinkshot Master,Played Blinkshot 75 Times,False,null
Aimlabs,Blinkshot Legend,Played Blinkshot 100 Times,False,null
Aimlabs,Ninjashot Noob,Played Ninjashot 1 Time,False,null
Aimlabs,Ninjashot Rookie,Played Ninjashot 5 Times,False,null
Aimlabs,Ninjashot Competent,Played Ninjashot 15 Times,False,null
Aimlabs,Ninjashot Pro,Played Ninjashot 30 Times,False,null
Aimlabs,Ninjashot Expert,Played Ninjashot 50 Times,False,null
Aimlabs,Ninjashot Master,Played Ninjashot 75 Times,False,null
Aimlabs,Ninjashot Legend,Played Ninjashot 100 Times,False,null
Aimlabs,Detection Noob,Played Detection 1 Time,True,2020-08-06 16:34:32
Aimlabs,Detection Rookie,Played Detection 5 Times,True,2020-08-06 17:17:47
Aimlabs,Detection Competent,Played Detection 15 Times,False,null
Aimlabs,Detection Pro,Played Detection 30 Times,False,null
Aimlabs,Detection Expert,Played Detection 50 Times,False,null
Aimlabs,Detection Master,Played Detection 75 Times,False,null
Aimlabs,Detection Legend,Played Detection 100 Times,False,null
Aimlabs,Microshot Noob,Played Microshot 1 Time,True,2020-08-06 16:34:32
Aimlabs,Microshot Rookie,Played Microshot 5 Times,True,2021-06-07 18:53:59
Aimlabs,Microshot Competent,Played Microshot 15 Time,False,null
Aimlabs,Microshot Pro,Played Microshot 30 Times,False,null
Aimlabs,Microshot Expert,Played Microshot 50 Times,False,null
Aimlabs,Microshot Master,Played Microshot 75 Times,False,null
Aimlabs,Microshot Legend,Played Microshot 100 Times,False,null
Aimlabs,Freetrack Noob,Played Freetrack 1 Time,False,null
Aimlabs,Freetrack Rookie,Played Freetrack 5 Times,False,null
Aimlabs,Freetrack Competent,Played Freetrack 15 Times,False,null
Aimlabs,Freetrack Pro,Played Freetrack 30 Times,False,null
Aimlabs,Freetrack Expert,Played Freetrack 50 Times,False,null
Aimlabs,Freetrack Master,Played Freetrack 75 Times,False,null
Aimlabs,Freetrack Legend,Played Freetrack 100 Times,False,null
Aimlabs,Audiospatial Noob,Played Audiospatial 1 Time,False,null
Aimlabs,Audiospatial Rookie,Played Audiospatial 5 Times,False,null
Aimlabs,Audiospatial Comptent,Played Audiospatial 15 Times,False,null
Aimlabs,Audiospatial Pro,Played Audiospatial 30 Times,False,null
Aimlabs,Audiospatial Expert,Played Audiospatial 50 Times,False,null
Aimlabs,Audiospatial Master,Played Audiospatial 75 Times,False,null
Aimlabs,Audiospatial Legend,Played Audiospatial 100 Times,False,null
Aimlabs,Capacity Noob,Played Capacity 1 Time,True,2020-08-07 18:59:28
Aimlabs,Capacity Rookie,Played Capacity 5 Times,False,null
Aimlabs,Capacity Competent,Played Capacity 15 Times,False,null
Aimlabs,Capacity Pro,Played Capacity 30 Times,False,null
Aimlabs,Capacity Expert,Played Capacity 50 Times,False,null
Aimlabs,Capacity Master,Played Capacity 75 Times,False,null
Aimlabs,Capacity Legend,Played Capacity 100 Times,False,null
Aimlabs,Decisionshot Noob,Played Decisionshot 1 Time,True,2020-08-06 16:34:32
Aimlabs,Decisionshot Rookie,Played Decisionshot 5 Times,True,2022-06-29 13:46:10
Aimlabs,Decisionshot Competent,Played Decisionshot 15 Times,False,null
Aimlabs,Decisionshot Pro,Played Decisionshot 30 Times,False,null
Aimlabs,Decisionshot Expert,Played Decisionshot 50 Times,False,null
Aimlabs,Decisionshot Master,Played Decisionshot 75 Times,False,null
Aimlabs,Decisionshot Legend,Played Decisionshot 100 Times,False,null
Among Us,A TASTE FOR IT,Get your first kill,False,null
Among Us,KILLER,Get 5 total kills,False,null
Among Us,ASSASSIN,Get 50 total kills,False,null
Among Us,SCOURGE,no description available,False,null
Among Us,INTERN,Complete 10 total tasks,False,null
Among Us,MANAGER,Complete 100 total tasks,False,null
Among Us,TASKMASTER,no description available,False,null
Among Us,A SHIP ADRIFT,Win 3 games on Skeld,False,null
Among Us,CORPORATE LOCKDOWN,Win 3 games on MIRA,False,null
Among Us,UNEARTHED,Win 3 games on Polus,False,null
Among Us,TOPPAT CREWMATES,Win 3 games on The Airship,False,null
Among Us,NEVER SUSPECT A THING,no description available,False,null
Among Us,A WELL-OILED MACHINE,Win a game by completing all tasks as a crewmate,False,null
Among Us,SABOTEUR,Win a game by sabotaging a critical system as Impostor.,False,null
Among Us,SLASHER,Win a game by killing all crewmates as Impostor.,False,null
Among Us,SURVIVOR,Survive and win a game as a crewmate,False,null
Among Us,SMOOTH TALKER,Win a game by vote as Impostor,False,null
Among Us,IMPOSSIBLE TASK,no description available,False,null
Among Us,LIGHTS OUT,Get a kill during a lights sabotage,False,null
Among Us,WATCH ME SCAN,no description available,False,null
Among Us,CREWPOSTOR,no description available,False,null
Among Us,H U N G E R,no description available,False,null
Among Us,SHERLOCK,Win a game as crew with your only votes being for the Impostor,False,null
Among Us,CIRCUMVENTER,no description available,False,null
Among Us,HIDDEN TALENT,Survive a Game as Crew in Hide n Seek Mode,False,null
Among Us,NO ESCAPE,Kill all hiders as impostor in Hide n Seek Mode,False,null
Among Us,PERFORM UNDER PRESSURE,Do all your tasks in Hide n Seek Mode,False,null
Among Us,TRUST NO ONE,Kill Someone while disguised as them,False,null
Among Us,I CAN BE YOUR ANGLE,Block a kill as a guardian angel,False,null
Among Us,YOU CAN'T RUN,10 wins as a hider in Hide n Seek Mode,False,null
Among Us,BUT YOU CAN HIDE,50 wins as a hider in Hide n Seek Mode,False,null
Among Us,YOU CAN RUN,100 kills as a seeker in Hide n Seek Mode,False,null
Among Us,BUT YOU CAN'T HIDE,200 kills as a seeker in Hide n Seek Mode,False,null
Bloons TD 6,Impoppable,"Pop 100,000,000 bloons",False,null
Bloons TD 6,MOAB Assassin,"Destroy 25,000 MOABs",True,2023-04-14 16:45:19
Bloons TD 6,BFB Brawler,"Destroy 10,000 BFBs",False,null
Bloons TD 6,ZOMGinator,"Destroy 5,000 ZOMGs",False,null
Bloons TD 6,Me Did A Job On DDT,"Destroy 5,000 DDTs",False,null
Bloons TD 6,Sapper,"Pop 5,000,000 Fortified bloons",False,null
Bloons TD 6,First Win,1 Non-Tutorial Beginner map Win,True,2020-01-08 19:29:09
Bloons TD 6,Grasshopper,Wins on 9 different Beginner maps,True,2021-01-01 20:16:15
Bloons TD 6,Next Level,Win 1 game on an Intermediate map ,True,2020-01-18 14:54:49
Bloons TD 6,Acolyte,Win games on 5 different Intermediate maps,False,null
Bloons TD 6,Advanced Player,Win 1 game on an Advanced map ,False,null
Bloons TD 6,Big Monkey,Deploy a tier 4 monkey tower,True,2020-01-08 19:26:05
Bloons TD 6,Mega Monkey,Deploy a tier 5 monkey tower,True,2020-01-09 15:54:45
Bloons TD 6,Hero Time,Deploy a Hero on a non-tutorial map,True,2020-01-08 16:22:46
Bloons TD 6,Hero Powers Activate,Use any Hero Level 3 Ability,True,2020-01-08 16:37:13
Bloons TD 6,"Bigger, Badder",Use any Hero Level 10 Ability,True,2020-01-08 19:30:18
Bloons TD 6,Epic Hero,Level any Hero to level 20,True,2021-01-01 22:27:00
Bloons TD 6,Monkey Avenger League,Win a game for 4 different Heroes,True,2020-01-18 14:54:50
Bloons TD 6,You've Got The Power,Use Powers for the first time,True,2020-01-09 15:38:02
Bloons TD 6,Power User,Use Powers 25 times,False,null
Bloons TD 6,Empowered,Use Powers 100 times,False,null
Bloons TD 6,Student,Apply your first Monkey Knowledge point,True,2020-12-31 13:44:55
Bloons TD 6,Scholar,Apply 10 Monkey Knowledge points,True,2021-01-01 18:29:41
Bloons TD 6,Knowledgeable Primate,Unlock all Monkey Knowledge in one branch,False,null
Bloons TD 6,Dr. Monkey,Spend 106 Monkey Knowledge points,False,null
Bloons TD 6,First Monkeys First,Win 10 games using only Primary monkeys,False,null
Bloons TD 6,War Monkeys,Win 10 games using only Military monkeys,False,null
Bloons TD 6,Abracadabmonkey,Win 10 games using only Magic monkeys,False,null
Bloons TD 6,Unsung Monkeys,Win 10 games using only Support monkeys,False,null
Bloons TD 6,Inflated,Beat round 100 in Deflation mode,False,null
Bloons TD 6,Survivor,Beat round 100 in Apopalypse mode,False,null
Bloons TD 6,Indie,Win 25 games with Alternate Bloon Rounds,False,null
Bloons TD 6,Poppable,Win 25 games on Impoppable Difficulty,False,null
Bloons TD 6,Thrifty,Win 10 games in Half Cash mode,False,null
Bloons TD 6,Bloonzilla!,Win 25 games against Double HP MOABs,False,null
Bloons TD 6,Role Reverser,Win a game in Reverse mode,False,null
Bloons TD 6,Medal Winner,Get all medals for a map,False,null
Bloons TD 6,Decorated Hero,Get 36 medals on Beginner maps,False,null
Bloons TD 6,Red And Blue Makes...,"Pop 100,000 Purple bloons",False,null
Bloons TD 6,Infrared,"Pop 250,000 Camo bloons",True,2022-11-14 03:49:09
Bloons TD 6,Our Powers Combined,Collect at least 12 different Powers,False,null
Bloons TD 6,Challenger,Win 1 Daily Challenge,False,null
Bloons TD 6,Challenge Apprentice,Win 10 Daily Challenges,False,null
Bloons TD 6,Challenge Master,Win 100 Daily Challenges,False,null
Bloons TD 6,Perfect Week,Complete all Daily Challenges in a week,False,null
Bloons TD 6,Bloons Master,Beat 1 map in CHIMPS mode,False,null
Bloons TD 6,Superior Bloons Master,Beat 5 maps in CHIMPS mode,False,null
Bloons TD 6,Ultimate Bloons Master,Beat 15 maps in CHIMPS mode,False,null
Bloons TD 6,Super BAD,"Destroy 1,000 BADs",False,null
Bloons TD 6,Co-operation,Beat 1 map in Co-op mode,True,2020-01-18 14:54:50
Bloons TD 6,Four times the fun,Beat 1 map in 4-player Co-op mode,True,2020-01-18 14:54:50
Bloons TD 6,Triple threat,Beat 1 map in 3-player Co-op mode,True,2020-12-31 17:56:48
Bloons TD 6,Collaborate!,Have 4 Heroes on screen at once,True,2020-01-18 14:56:45
Bloons TD 6,When the going gets tough...,Win 10 games on Hard difficulty in Co-op mode,True,2022-11-14 03:27:56
Bloons TD 6,Kind Benefactor,"Give 10,000 Cash in Co-op mode",True,2021-01-01 16:48:13
Bloons TD 6,Generous Benefactor,"Give 50,000 Cash in Co-op mode",True,2021-01-01 22:27:02
Bloons TD 6,Monkey Contributor,"Give 100,000 Cash in Co-op mode",True,2021-01-01 22:27:07
Bloons TD 6,Monkey Philanthropist,"Give 1,000,000 Cash in Co-op mode",True,2021-01-01 22:27:08
Bloons TD 6,Powershare,Use 10 Powers in Co-op mode,True,2022-11-14 03:57:04
Bloons TD 6,Power overwhelming!,Use 100 Powers in Co-op mode,False,null
Bloons TD 6,Insta-defense,Use 5 Insta-Monkeys in Co-op mode,False,null
Bloons TD 6,Co-op Popper,"Pop 10,000,000 Bloons in Co-op mode",False,null
Bloons TD 6,Big Bloons,no description available,False,null
Bloons TD 6,Alchermistman and Bloonacleboy,no description available,False,null
Bloons TD 6,2TC,Complete a game in CHIMPS Difficulty with only 2 towers,False,null
Bloons TD 6,Snap of your fingers,Finish a game with exactly half your starting lives and half your starting cash,False,null
Bloons TD 6,Bill Greates,"Send $500,000 to an ally in co-op in one go",True,2021-01-01 22:27:12
Bloons TD 6,Bloontona 500,Gain entry to 500 Races,False,null
Bloons TD 6,Rookie of the year,Complete a Race in under 10 minutes,False,null
Bloons TD 6,Rising star,Complete a Race in under 5 minutes,False,null
Bloons TD 6,Top of your game,Complete any Race in under 3 minutes,False,null
Bloons TD 6,The greatest challenge,Create or Play 200 Challenges,False,null
Bloons TD 6,Lookin fab,Win 100 games using a skin of any Hero,False,null
Bloons TD 6,Therpopylae,"Pop 200,000 Bloons on Peninsula",False,null
Bloons TD 6,Bloon Master Populous,Deal 1 billion damage with the Bloon Master Alchemist,False,null
Bloons TD 6,I see you,"Reveal 10,000 Bloons using Shimmer",True,2021-01-01 22:26:54
Bloons TD 6,Tetrimino,Place 50 Monkeys on a map at once,True,2021-01-01 22:27:13
Bloons TD 6,All for one and one for one,Win a game with only 1 Monkey on screen at any one time in any Hard Difficulty game,False,null
Bloons TD 6,Master of Life,Have 1000 lives at once in a single game,True,2020-12-31 17:56:53
Bloons TD 6,Rainbow is Magic,"Pop 20,000 Rainbow Bloons with Magic Monkeys",True,2022-01-20 01:09:53
Bloons TD 6,Strangely Adorable,no description available,False,null
Bloons TD 6,Josh's Constant,no description available,False,null
Bloons TD 6,What did it cost? - Everything:,Sacrifice every tower type in the game to the Temple,False,null
Bloons TD 6,2 MegaPops,Complete a game of CHIMPS with more than 2 million damage dealt by one tower,False,null
Bloons TD 6,A Crate Time,Open a Diamond Crate in any Collection Event,False,null
Bloons TD 6,Axis of Havoc,Have one of each T5 sniper in one game of CHIMPS,False,null
Bloons TD 6,Tower Keeper,Have 200 insta-monkeys in your inventory at one time,False,null
Bloons TD 6,A year in the making,Open the Daily Chest 365 times,False,null
Bloons TD 6,Kali Maaaaaaaa,Gain 10 levels for Adora in one round,False,null
Bloons TD 6,Golden Ticket,no description available,False,null
Bloons TD 6,Adventurer,Complete an Odyssey,False,null
Bloons TD 6,Seasoned Adventurer,Complete a Hard Odyssey,False,null
Bloons TD 6,No Stone Left Unturned,Complete all 3 difficulties of a single Odyssey,False,null
Bloons TD 6,12 Tasks of Monk-ules,Complete 12 different Odysseys,False,null
Bloons TD 6,Modysseus Rises,Complete 50 Odysseys,False,null
Bloons TD 6,Modysseus Forever,Complete 100 Odysseys,False,null
Bloons TD 6,Full Speed Ahead!,Complete an Odyssey in under 1 hour,False,null
Bloons TD 6,All About That Bling,Purchase a Trophy Store item,False,null
Bloons TD 6,"Mo Heroes, Mo Problems",no description available,False,null
Bloons TD 6,Chunky Monkeys,no description available,False,null
Bloons TD 6,Oathbreakers,"Reanimate 250,000 bloons to fight on your side using the Necromancer Wizard",False,null
Bloons TD 6,Living on the Edge,Win any non-CHIMPS/Impoppable game with only 1 life remaining,False,null
Bloons TD 6,Freaky Friday,Use the Alchemist's Transforming Tonic abilities 100 times,False,null
Bloons TD 6,Monkey Fan Club,Create or Login to your Ninja Kiwi account to cloud save your progress,True,2020-12-29 20:19:00
Bloons TD 6,Ready Player One?,Host and win 10 Co-op games,False,null
Bloons TD 6,Crash of the Titans,Strip the fortifications from Fortified DDTs 3000 times,False,null
Bloons TD 6,A La Code,Submit a Challenge to the Challenge Browser,False,null
Bloons TD 6,Regifted,"Pop 1,000,000 Bloons with Dartling Gunners",False,null
Bloons TD 6,Coupon Crazy,Spend at least 50 Trophies in the Trophy Store,False,null
Bloons TD 6,Instant Gratification,"Use a Tier 5 Insta Monkey. NOTE: even after being used, Instas still count toward your collection!",False,null
Bloons TD 6,Insta Century,Use 100 Insta Monkeys,False,null
Bloons TD 6,Limited Run,Purchase at least 1 new Limited Time item in the Trophy Store,False,null
Bloons TD 6,Tools to Darwin,"Upgrade towers 20,000 times",False,null
Bloons TD 6,Stubborn Strategy,no description available,False,null
Bloons TD 6,Achievement of Achievements,Collect 35 achievements,False,null
Bloons TD 6,"Hook, Line, and Sinker","Rope in 3,000 MOAB-Class Bloons using the MOAB takedown ability",False,null
Bloons TD 6,Moving House,"Redeploy 1,000 monkey towers using the Support Chinook",False,null
Bloons TD 6,Social Butterfly,Use emotes 100 times in co-op games,False,null
Bloons TD 6,So Shiny!,Pop 20 Golden Bloons,False,null
Bloons TD 6,Glittering Gold,Pop 100 Golden Bloons,False,null
Bloons TD 6,Glorious Gold,Pop 500 Golden Bloons,False,null
Bloons TD 6,Magical Gold,Pop 50 Golden Bloons in Magic Monkeys only mode,False,null
Bloons TD 6,Team Player,Win 25 times with Monkey Teams,False,null
Bloons TD 6,Team Captain,Win 50 times with Monkey Teams,False,null
Bloons TD 6,Ultimate Team-up,Win 100 times with Monkey Teams,False,null
Bloons TD 6,What is this new Bloonery?,Defeat a Tier 1 Boss,True,2022-11-14 03:27:59
Bloons TD 6,Who's the Boss?,Defeat a Tier 5 Boss,False,null
Bloons TD 6,I'm the Boss,Defeat a Tier 5 Elite Boss,False,null
Bloons TD 6,Apotheosis,Upgrade to a Monkey Paragon Tower,False,null
Bloons TD 6,Like a Boss,Pop 50 Boss Bloons,False,null
Bloons TD 6,Perfect Paragon,no description available,False,null
Bloons TD 6,Davids vs Goliath,Win a boss battle without using a Hero,False,null
Bloons TD 6,So Spiiicey Ninja Kiwi,Beat Spice Islands on Alternate Bloon Rounds with only land towers,False,null
Bloons TD 6,No Harvest,Beat Cornfield on CHIMPs without removing any corn,False,null
Bloons TD 6,Student Loans,"4 x 10^5 (Go into $400,000 of debt)",False,null
Bloons TD 6,Not Lacking Critical Information,no description available,False,null
Bloons TD 6,Sticky Situation,"Glue 500,000 Bloons",False,null
Bloons TD 6,Big Spender,"Spend 1,000,000 cash in one round",False,null
Bloons TD 6,The Daily Reid,Win 365 unique daily challenges,False,null
Bloons TD 6,I'll Be Back,"Spend 1,000 MM on Continues or Checkpoints",False,null
Bloons TD 6,Conquested Territory,Capture 5 tiles off other players,False,null
Bloons TD 6,Stage of Empires,Capture 50 tiles,False,null
Bloons TD 6,Territory Sampler,"Capture 1 of each: Boss, Time Attack, Least Tiers and Least Cash tiles",False,null
Bloons TD 6,Invigoration,Have 75 buffs active on your Monkeys at once,True,2023-05-29 19:42:58
Bloons TD 6,Side Quest,Complete a Quest,False,null
Bloons TD 6,World League Training,"Acquire 150,000 Beast Handler XP",False,null
Bloons TD 6,Life Experience,"Earn 5,368,709 experience for any tower",False,null
Bloons TD 6,Heavy Investment,"Invest at least $401,626 extra when creating any Paragon",False,null
Bloons TD 6,25 to Life,Defeat 5 unique Bosses at Tier 5 (Can be in Boss Event or Challenge Mode),False,null
Bloons TD 6,Community Connoisseur,"Win 100 different community submissions (Challenges, Odysseys, Maps)",False,null
Pacify,Start a fire!,Start a fire in the boiler.,True,2020-01-23 23:47:50
Pacify,Burn a Doll,Burn a darkness doll in the boiler.,True,2020-01-24 21:47:42
Pacify,Wrong Doll,Burn a Pacify doll in the boiler.,True,2020-01-23 23:47:52
Pacify,Key Master,Collect all keys in single player or cooperative mode.,False,null
Pacify,Key Hoarder,Hold all the keys at once in player versus player mode.,False,null
Pacify,Pacify Her,Give the girl a doll when she is a monster.,True,2020-01-24 21:41:30
Pacify,I love lore!,Read all notes.,False,null
Pacify,Bully,Push someone down in player versus player.,False,null
Pacify,You are a doll.,Get attacked by the girl.,True,2020-01-23 23:48:57
Pacify,One Man Team,Win the game in single player mode.,False,null
Pacify,Win with Friends,Win the game in cooperative mode.,True,2020-01-24 22:42:23
Pacify,Destroy the competition.,Win the game in player versus player mode.,False,null
Pacify,Save a friend,Give the girl a pacify doll while she is attacking a player.,True,2020-01-24 21:52:51
Pacify,Revive yourself,Burn yourself in the boiler and become normal again.,True,2020-01-24 22:32:43
Pacify,Beat the game developer,Win a single player session in under 20 minutes.,False,null
Pacify,Burn the girl,no description available,False,null
Pacify,Chicken Hunter,Knockout a chicken on the farm.,True,2020-10-18 21:33:52
Pacify,Fill it up,Use the water trough on the farm.,True,2020-10-18 21:03:00
Pacify,Poison the Water,Use a bag of poison in the trough on the farm.,True,2020-10-18 21:11:06
Pacify,Seasoned Chicken,Dunk a chicken in the poisoned water.,True,2020-10-18 21:34:18
Pacify,Weaken The Monster,Feed the farm monster a poisoned chicken.,True,2020-10-18 21:25:15
Pacify,Yummy Chicken,Feed the farm monster a chicken.,False,null
Pacify,Interesting Story,Read all of the notes on the farm.,False,null
Pacify,Heavy Load,Pick up the farm monster with the wheel barrow.,False,null
Pacify,Magical Windmill,Get revived in the windmill.,False,null
